,Buy Dates,Sell Dates,Buy Prices,Sell Prices,Trade Reward,Trade Win,Trade Efficiency,Grad at Buy,Grad at Sell,Grad Difference
0,2018-06-05 17:00:00,2018-06-08 17:00:00,7650.702960351562,7630.437974414062,199.4702451253821,-0.5297548746179075,-0.0026487743730895376,-2.5156122978483193,3.2659775604237797,5.781589858272099
1,2018-06-11 17:00:00,2018-06-19 17:00:00,6744.77330258789,6694.124782324218,197.97236338807357,-1.4978817373085178,-0.007509299125626412,-47.56701254290467,25.12256951540445,72.68958205830913
2,2018-06-23 17:00:00,2018-06-26 17:00:00,6156.632685351562,6176.098792089843,198.59831451329032,0.6259511252167442,0.003161810641163732,-19.00041662804864,8.332048850287634,27.332465478336275
3,2018-06-29 17:00:00,2018-07-02 17:00:00,5912.7874422363275,6585.019124414062,221.1771879037463,22.578873390455982,0.11369116321953976,-1.2471841226959839,26.07850214216205,27.325686264858035
4,2018-07-07 17:00:00,2018-07-09 17:00:00,6569.456294824218,6666.114090234375,224.4314144969938,3.2542265932474947,0.01471321081568184,-2.7829714824380147,2.1859279446347557,4.96889942707277
5,2018-07-11 17:00:00,2018-07-18 17:00:00,6381.061431884765,7477.205670703124,262.984436535221,38.5530220382272,0.17178086287356,-21.869878092175114,46.06325900741315,67.93313709958827
6,2018-07-22 17:00:00,2018-07-24 17:00:00,7518.640912060546,8192.759264648437,286.56351647625155,23.579079941030557,0.08965960211060876,-4.012143134592655,15.85796801302319,19.870111147615845
7,2018-08-01 17:00:00,2018-08-03 17:00:00,7569.137024999999,7499.9705853515625,283.9449117261547,-2.6186047500968357,-0.009137955809227544,-42.230721772711775,-24.366766982529583,17.86395479018219
8,2018-08-05 17:00:00,2018-08-07 17:00:00,7017.7227232910145,7088.312903027343,286.80106936365195,2.8561576374972333,0.010058844231911437,-34.66388811345776,-2.422556138128755,32.241331975329004
9,2018-08-09 17:00:00,2018-08-12 17:00:00,6500.4466870605465,6279.909096972656,277.0709046969694,-9.730164666682526,-0.03392652854562783,-23.727209094325403,11.267463771781578,34.99467286610698
10,2018-08-14 17:00:00,2018-08-16 17:00:00,6056.051805175781,6389.263604882813,292.3157040762662,15.24479937929675,0.05502129282022551,6.584519555104578,35.44422470491611,28.859705149811532
11,2018-08-19 17:00:00,2018-08-20 17:00:00,6389.776574121093,6452.829712792968,295.2002216194516,2.8845175431854386,0.009867815868123384,12.473568165871256,15.718068378283348,3.244500212412092
12,2018-08-23 17:00:00,2018-08-25 17:00:00,6482.665289648437,6704.456917675781,305.2999159306108,10.099694311159169,0.03421303092441063,9.579473867146831,16.61340597311677,7.033932105969939
13,2018-08-27 17:00:00,2018-08-29 17:00:00,6775.020923291015,7005.37635,315.6803255566007,10.380409625989898,0.03400069598561298,7.001492287942526,16.005809065853718,9.004316777911193
14,2018-08-31 17:00:00,2018-09-02 17:00:00,7082.780474121093,7261.811414648437,323.6597547930249,7.97942923642421,0.025276929192071293,-2.986777990392625,5.769579915137143,8.756357905529768
