,Tickers,Days_to_Exp,Price @ DtE,CPSP,Actual Price @ Expiry,Expected %Change,Actual %Change,Expected - Actual,MarketCap,Beta,1W %Change,50 Day MA,MA to TP %,Sharpe Ratio,30day Vol,95% VaR,predicted Direction
78,GOOG,3,1532.3900146484375,1637.3780993676266,1520.719970703125,6.8512639547103555,-0.7615583391797194,7.6128222938900745,1038.99561984,1.07525,-6.8121707605081046,1534.525791015625,0.1393755079823729,7.208458409177656,1.9893548436272768,-4.83,False
79,GOOG,4,1591.0400390625,1647.5919163585363,1520.719970703125,3.554396866678401,-4.419754791388543,7.974151658066944,1078.761684992,1.07525,-2.6487868518723365,1531.0759912109374,-3.768858506345045,,1.92979443534896,-4.78,False
80,GS,0,201.0749969482422,205.9043446377214,200.9199981689453,2.401764397749722,-0.0770850586345017,2.4788494563842236,69.107662848,1.422519,-4.375351112346434,205.50180053710938,2.3160539169693983,-2.5849448866473925,1.7768799585249218,-6.94,False
81,GS,1,200.00999450683597,206.73858918940445,200.9199981689453,3.36412922722145,0.45497909459631747,2.9091501326251326,68.818640896,1.422519,-2.652590299299065,205.43620056152344,2.7129674534849517,-2.598924185780683,1.793620570768583,-6.94,Correct
82,GS,2,202.22000122070312,207.00796738652082,200.9199981689453,2.367701580909448,-0.6428657125459059,3.010567293455354,69.579046912,1.422519,-1.2935002487643708,205.38840057373048,1.5668080970731273,-2.3062923105332587,1.8186360918556923,-6.95,False
83,GS,3,202.47999572753903,209.7742095681572,200.9199981689453,3.6024367811788203,-0.7704452743533658,4.372882055532186,69.668503552,1.422519,-2.5179388653781976,205.21340057373047,1.3499629118273622,-2.3952046937005336,2.189628612790349,-6.93,False
84,GS,4,210.94000244140625,207.53831733655156,200.9199981689453,-1.6126315850402029,-4.750167894420234,3.1375363093800313,72.579391488,1.422519,0.3759260375287078,204.94760070800785,-2.8408086015183205,,2.2648750598152514,-6.89,Correct
85,INTC,0,49.2599983215332,51.11679707140981,49.279998779296875,3.769384517142667,0.040601823883800264,3.7287826932588666,209.69416294400003,0.712374,-5.684212862589713,52.32600006103516,6.181009247544759,-4.307246074368311,3.0767498713004486,-7.05,Correct
86,INTC,1,48.959999084472656,51.096528113933665,49.279998779296875,4.363825713670398,0.653594160147165,3.710231553523233,208.22687744,0.712374,-3.6030750109619034,52.516600112915036,7.264299622036415,-4.40404733182915,3.103765744342926,-7.05,Correct
87,INTC,2,49.61999893188477,51.23597048466267,49.279998779296875,3.256694049905572,-0.6852078998522927,3.941901949757865,211.033849856,0.712374,-2.6104059099879704,52.73400016784668,6.275697910103991,-4.073073797727049,3.102511800866334,-7.06,False
88,INTC,3,48.90999984741211,51.266065999212906,49.279998779296875,4.817146103355506,0.7564893335495333,4.060656769805973,208.014229504,0.712374,-3.0140798107583384,52.90700019836426,8.172153677002383,-4.5946171390103405,3.0953390551933246,-7.05,Correct
89,INTC,4,50.08000183105469,51.49020559717378,49.279998779296875,2.8159019859392647,-1.5974501248155495,4.413352110754814,212.990246912,0.712374,1.3765187938699823,53.07880020141602,5.988015696320858,,3.0964359082692363,-7.04,False
90,JPM,0,101.11000061035156,101.73410336119896,101.06999969482422,0.6172512581149208,-0.03956177953306084,0.6568130376479816,0.0,0.0,-0.5705871346268754,98.74060043334958,-2.3047385658534774,-6.2565650278268246,1.79346369207069,-7.14,False
91,JPM,1,99.83000183105469,101.54986002625137,101.06999969482422,1.722786901383861,1.2421094270518165,0.48067747433204455,0.0,0.0,-0.30956417064427777,98.58440048217771,-1.247722454202624,-6.3727158980227125,1.7914324326585245,-7.14,Correct
92,JPM,2,100.87000274658205,101.6126967215988,101.06999969482422,0.7362882470446995,0.19827197660005036,0.5380162704446492,0.0,0.0,0.678710738203109,98.46900039672852,-2.380293729034196,-6.132473913880327,1.788291987315594,-7.15,Correct
93,JPM,3,99.91999816894531,102.32532346882827,101.06999969482422,2.407251144876947,1.1509222847807472,1.2563288600961997,0.0,0.0,-2.7731814412911877,98.31160034179688,-1.609685605106746,-6.451840610957924,1.9052089758658033,-7.14,Correct
94,JPM,4,103.5199966430664,101.35204805086529,101.06999969482422,-2.094231706436516,-2.3666895553423344,0.27245784890581826,I E,I E,1.143134525049498,98.16500030517578,-5.172910076837115,,1.9402850362142463,-7.11,Correct
95,MGM,0,22.60000038146973,22.674233888119808,22.729999542236328,0.32846683804016075,0.5752175158067138,-0.24675067776655302,11.207344127999999,2.397993,-4.2158517240638975,19.281599903106688,-15.133800678535945,-4.313724851533089,3.7144456322198085,-12.61,Correct
96,MGM,1,22.84000015258789,22.719423497011174,22.729999542236328,-0.5279188037266904,-0.4816138774810772,-0.04630492624561322,11.266537472000001,2.397993,0.3074207001183947,19.162599925994872,-16.100701409918116,-4.2242748984153256,3.7074090515384825,-12.61,Correct
97,MGM,2,23.11000061035156,21.84409974284695,22.729999542236328,-5.477718883908551,-1.6443144010347566,-3.8334044828737945,11.399724032,2.397993,1.493193437648632,18.70579992294311,-19.05755331497349,-4.068735449186359,3.74390524828499,-12.66,Correct
98,MGM,3,23.170000076293945,22.173683771686026,22.729999542236328,-4.300027196060678,-1.8990096357737927,-2.4010175602868853,11.429320704,2.397993,-2.8918714015382854,18.915999889373783,-18.35994895516891,-4.016156850738889,3.9132353794450534,-12.6,Correct
99,MGM,4,23.520000457763672,22.214189735830253,22.729999542236328,-5.551916226695423,-3.3588473645908197,-2.193068862104603,11.601969152,2.397993,3.1126743026951478,18.76699989318848,-20.20833534042848,,3.918452241105213,-12.6,Correct
100,MRNA,0,59.26499938964844,63.32897192844818,59.34000015258789,6.857289429938951,0.1265515290843877,6.730737900854563,23.414792191999997,,-8.312733261188875,70.23789993286132,18.365183269717537,32.38789814215574,5.391474751166302,-11.99,Correct
101,MRNA,1,57.56000137329102,63.704929692251284,59.34000015258789,10.675691751827562,3.0924231008146266,7.583268651012936,22.712428544,,-9.096649319794652,70.28289993286133,22.103714829781065,33.52825021182369,5.4125598928457235,-11.99,Correct
102,MRNA,2,56.9000015258789,64.24400223404925,59.34000015258789,12.906855028519104,4.28822242754993,8.618632600969175,22.452000768,,-12.313142146591135,70.41589988708495,23.753775041743783,32.88220387731238,5.373151991324071,-12.03,Correct
103,MRNA,3,54.34000015258789,67.91799729101092,59.34000015258789,24.98711280878859,9.201324964961156,15.785787843827435,21.441857536,,-19.48436527991197,70.51949989318848,29.77456697675415,31.706141215560585,4.931710641332192,-12.0,Correct
104,MRNA,4,62.599998474121094,69.03043537197385,59.34000015258789,10.272263665487321,-5.207665177309693,15.479928842797014,24.701145088,,-7.981773339129116,70.65829986572265,12.872686242848506,,4.948142767811503,-11.78,False
105,MSFT,0,203.69000244140625,218.51865861189145,204.02999877929688,7.280011779051765,0.16691852020986098,7.1130932588419045,1547.3573888,0.893534,-11.923158145874948,211.32619995117187,3.5760433345723035,12.360976739744425,2.288030014370273,-5.61,Correct
106,MSFT,1,205.3699951171875,218.75161386866608,204.02999877929688,6.515858727971831,-0.6524791204898267,7.168337848461658,1554.168152064,0.893534,-9.636119480606325,211.33959991455083,2.9067560691896204,13.273601512562303,2.27639527965732,-5.6,False
107,MSFT,2,211.2899932861328,218.49358757054446,204.02999877929688,3.409340012925463,-3.436033289567253,6.845373302492716,1598.968692736,0.893534,-6.314018343563819,211.30239990234372,0.005871842777777634,14.651439534425284,2.2075365412519257,-5.59,False
108,MSFT,3,202.66000366210938,223.03906365182468,204.02999877929688,10.055787832557659,0.6760066576687046,9.379781174888954,1533.659971584,0.893534,-11.467388746691576,211.0454000854492,4.137667162643809,13.054833695694134,2.068670129742613,-5.56,Correct
109,MSFT,4,214.25,224.544045223579,204.02999877929688,4.804688552428934,-4.770128924482205,9.57481747691114,1621.369028608,0.893534,-5.441787329602165,210.91880004882813,-1.5548191137324938,,2.0626562462056075,-5.48,False
110,NFLX,0,481.0,525.4273042211488,482.0299987792969,9.23644578402262,0.21413696035278065,9.02230882366984,223.57321318400002,0.969899,-12.808411952176545,501.6300012207032,4.066137479211199,21.779102818741368,3.1095123679471164,-5.52,Correct
111,NFLX,1,480.6700134277344,528.3538304437353,482.0299987792969,9.920281208299235,0.2829353430775155,9.63734586522172,222.905434112,0.969899,-13.63399084171052,501.70220153808594,4.375598128197698,22.650241018540267,3.0601322375662816,-5.52,Correct
112,NFLX,2,500.1900024414063,530.0874631855977,482.0299987792969,5.977220775757841,-3.6306210786843436,9.607841854442185,231.95761049599997,0.969899,-5.546112858333455,501.18960144042967,0.1998438581627819,25.035481135205075,3.0534137420132454,-5.48,False
113,NFLX,3,507.0199890136719,531.793990814384,482.0299987792969,4.886198244157204,-4.928797833590175,9.814996077747379,235.12494899200001,0.969899,-3.2201464359053404,500.1306011962889,-1.3588000407607337,25.325514825201115,3.132076942357992,-5.49,False
114,NFLX,4,516.0499877929689,540.3012179605787,482.0299987792969,4.699395551064144,-6.592382485884346,11.29177803694849,239.312502784,0.969899,-1.9419749100251344,498.8582012939453,-3.33141883648693,,3.1258072835852904,-5.48,False
115,NVDA,0,485.7300109863281,520.1586073412394,486.5799865722656,7.088010947686812,0.17498930819850544,6.913021639488306,331.213570048,1.525641,-15.20928466999258,455.8719989013672,-6.310984528406568,36.351374606103576,3.0048715554819703,-7.1,Correct
116,NVDA,1,492.4700012207031,520.3813009264322,486.5799865722656,5.667614197117462,-1.1960149113322047,6.863629108449667,334.926872576,1.525641,-10.919980953287306,453.7643994140625,-7.85948417379732,35.37180264372149,2.9782785374904277,-7.12,False
117,NVDA,2,508.6000061035156,522.3557428262487,486.5799865722656,2.704627714835967,-4.329535837002773,7.0341635518387395,345.896845312,1.525641,-4.931020847195106,451.5131994628906,-11.224303176474226,37.384508813282665,2.8622103659011686,-7.1,False
118,NVDA,3,476.5199890136719,528.8864420512168,486.5799865722656,10.989350760696524,2.111138628080745,8.87821213261578,324.079353856,1.525641,-9.391338185801231,448.7011993408203,-5.837906134941466,33.716792148519765,2.7737975014993013,-7.07,Correct
119,NVDA,4,504.8999938964844,539.1734753127549,486.5799865722656,6.78817227779515,-3.6284427699903588,10.416615047785509,343.38045952,1.525641,-0.04553500764253479,446.4947998046875,-11.56767573734042,,2.739240926851448,-6.99,False
120,PENN,0,59.0974006652832,58.712951334224826,59.189998626708984,-0.6505350941504643,0.15668702918126476,-0.807222123331729,8.69169664,2.83612,2.8854508650006925,44.00559986114502,-25.65365622210393,19.496841632940537,5.340700421415538,-16.51,False
121,PENN,1,62.459999084472656,56.69566832258994,59.189998626708984,-9.228835809118209,-5.235351434029372,-3.993484375088837,9.17187584,2.83612,7.8197803477175905,43.45999988555909,-30.419467623138193,21.582706360374647,5.282002682047971,-16.45,Correct
122,PENN,2,58.1500015258789,56.67282310537797,59.189998626708984,-2.5402895644697927,1.788473041341621,-4.328762605811414,8.538978816,2.83612,13.796483879208314,42.821599922180184,-26.360105247593197,19.275690796412608,5.28587578291214,-16.5,False
123,PENN,3,55.31000137329102,55.526934705225926,59.189998626708984,0.39221357177485056,7.015001187997795,-6.622787616222944,8.121942016,2.83612,2.959791728327663,42.25419990539551,-23.60477516494893,17.225114622696534,5.320746746875993,-16.49,Correct
124,PENN,4,54.1500015258789,54.947695839714285,59.189998626708984,1.4731196516294813,9.307473608142768,-7.8343539565132865,7.951602688,2.83612,-1.7954259606963032,41.760999870300296,-22.87904211721539,,5.3927476929348,-16.51,Correct
125,QQQ,0,270.19000244140625,282.42158047352865,270.45001220703125,4.52702835841417,0.09623219337339695,4.430796165040773,0.0,0.0,-10.671818112175984,271.37780029296874,0.34305344576108404,14.158589065441149,1.6862450790636665,-4.51,Correct
126,QQQ,1,272.33999633789057,283.41871675618574,270.45001220703125,4.0679740645035025,-0.6939796417249071,4.761953706228409,0.0,0.0,-9.19579082924026,270.9786001586914,-0.4998884473473211,14.978743882774081,1.673170609041568,-4.5,False
127,QQQ,2,277.8800048828125,283.5546136911936,270.45001220703125,2.0421076395094313,-2.6738133529667327,4.715920992476164,0.0,0.0,-5.765056876866209,270.4838003540039,-2.6616540948772918,16.146564217769868,1.6353252084729666,-4.49,False
128,QQQ,3,269.95001220703125,286.68285962197035,270.45001220703125,6.198498484269848,0.18521947671428066,6.0132790075555675,0.0,0.0,-7.718861883051317,269.78300018310546,-0.06186775935305645,14.517197871520851,1.4989797651631365,-4.48,Correct
129,QQQ,4,283.5799865722656,288.3408904684091,270.45001220703125,1.6788575081373869,-4.630077927550935,6.308935435688322,T E,T E,-2.5665698450455623,269.1883999633789,-5.074965544234292,,1.4832997993180848,-4.4,False
130,SBUX,0,85.28500366210938,85.44977522733863,85.2699966430664,0.19320110002230564,-0.0175963163493843,0.21079741637168994,99.75064985600001,0.808249,-3.4861368242772093,78.42960021972657,-8.022043734765475,0.3538821752815868,1.6232734425972843,-6.06,False
131,SBUX,1,84.87999725341797,85.61109256485703,85.2699966430664,0.8613281516212854,0.45947149183341063,0.40185665978787477,99.224715264,0.808249,-1.3596812979031534,78.20480026245117,-7.86427569152401,0.133617858474862,1.6103089916260953,-6.06,Correct
132,SBUX,2,85.86000061035156,85.31042142810655,85.2699966430664,-0.6400875592106069,-0.687169768333339,0.04708220912273209,100.370333696,0.808249,1.6455538884350769,77.97900024414062,-9.178896238280231,0.5104075067864646,1.6426721046411796,-6.07,Correct
133,SBUX,3,85.41000366210938,85.37258013452745,85.2699966430664,-0.04381632827223958,-0.16392344343743467,0.1201071151651951,99.84429260799999,0.808249,0.4823572495404412,77.73140029907226,-8.990285720410977,0.7593485624988585,1.7067686171542311,-6.05,Correct
134,SBUX,4,86.2699966430664,84.50609361137184,85.2699966430664,-2.0446309265462737,-1.1591515462060364,-0.8854793803402372,100.84962304,0.808249,3.4288368965223284,77.45460021972656,-10.218380394533547,,1.7049953449529307,-6.04,Correct
135,SHOP,0,913.5,1022.0159557139419,914.5,11.879141293261295,0.10946907498631638,11.769672218274978,110.44696064,1.3656629999999998,-14.83356149312493,1008.1213989257812,10.15432819813007,45.3172674285746,3.647901524341127,-7.9,Correct
